text,intent
please go to factory settings now,unknown
restore my factory settings immediately please,unknown
go back to factory settings please,unknown
can you restore factory settings now,unknown
go back to the factory settings for this device,unknown
i want factory settings restores right now,unknown
do a hard reset to factory settings,unknown
i'd like to reset to factory settings,unknown
clear all settings in a reset,unknown
please revert all settings to factory default,unknown
i'd like to revert to factory settings,unknown
reset to factory default,unknown
do a hard reset,unknown
please revert to your factory settings,unknown
return to your factory settings,unknown
you need to reset your factory settings,unknown
would you reset your factory settings,unknown
you should reset your factory settings,unknown
could you reset your factory settings please,unknown
reset to original settings,unknown
return to default settings,unknown
return to factory default,unknown
change back to your initial settings please,unknown
go back to your normal settings please,unknown
alter back to your orginal settings,unknown
reset to your natural settings,unknown
change back to your factory settins,unknown
i want to go back to the factory settings,unknown
help me get my device back to it's factory settings,unknown
tell me how i can reset to factory settings,unknown
i want my original settings back,unknown
return it back to the original settings,unknown
please turn my settings back to the original settings,unknown
get my back to factory settings,unknown
refresh to factory defaults,unknown
reset to default settings please,unknown
reset device to original settings,unknown
reset to default settings,unknown
please change back to initial device settings,unknown
go back to initial factory state,unknown
go back to initial settings,unknown
make all settings the initial defaults if you would,unknown
revert to factory settings please,unknown
i want you to reset to brand new please,unknown
revert to your factory settings,unknown
restore your original settings,unknown
"restore your factory settings, please",unknown
restore your original settings now,unknown
"restore your original settings, please",unknown
revert back to your factory settings,unknown
"return to your original settings, please",unknown
"revert to your factory settings, please",unknown
switch back to your factory settings,unknown
"revert back to your factory settings, please",unknown
is it possible to change to original settings,unknown
can you go back to my original settings,unknown
i need you to switch to my original settings,unknown
go to default setting,unknown
change back to default settings,unknown
i want to be switched back to my factory settings,unknown
i'd like to switch back to my factory settings,unknown
put me back on my factory settings,unknown
i need to switch back to my factory settings,unknown
i need to go back on my factory settings,unknown
return to your original settings,unknown
restore the factory settings,unknown
let's go to default settings,unknown
go to factory settings,unknown
would you please reboot yourself to factory settings,unknown
please go back to your factory settings,unknown
please reconfigure yourself back to factory settings,unknown
i would like you to revert to your factory settings,unknown
i want to put you back to original settings,unknown
i want you reset to factory settings,unknown
i want factory settings put back in place,unknown
i want to reset your settings to the original,unknown
go back to the original settings,unknown
go back to your factory settings,unknown
what's your full name,unknown
i didn't get your name,unknown
what's should i call you by,unknown
can you tell me the ai's name,unknown
what is the ai's name,unknown
does the ai have a name,unknown
i'd like to know what to call you,unknown
what name do you prefer,unknown
do you have a preference regarding what i should call you,unknown
do you have a name i can use,unknown
what are you called,unknown
give me your name,unknown
what do people call you,unknown
what is your full name,unknown
tell me your full name,unknown
should i call you something in particular,unknown
what should i refer to you as,unknown
what name would you like me to call you,unknown
what name do you want me to call you,unknown
do you have a name that i can call you,unknown
what name should i use when talking with you,unknown
is there a particular name i should call you,unknown
is there a name that you preferred to be called by,unknown
please tell me the name i should use when talking to you,unknown
can i have your name please,unknown
can you me what they call you,unknown
and what would your name be,unknown
what name should i use for you,unknown
what would your name be,unknown
what do you want me to call you,unknown
what would you like to be called,unknown
what do you want me to refer to you as,unknown
what name would you like me to use,unknown
what name should i call you,unknown
do you have a name,unknown
please tell me your name,unknown
how should i refer to you,unknown
whats your name,unknown
how would you like me to refer to you,unknown
what name should i use to call for you,unknown
what is the name i should use to refer to you,unknown
do you know your name,unknown
who gave you your name,unknown
what name was given to you,unknown
what can i address you,unknown
what name do you like to go by,unknown
i want to know the name that was given by the person who made you,unknown
do people call you by a certain name what is it,unknown
what do you prefer being called,unknown
what do you prefer to be called,unknown
what did your friends call you,unknown
do you go by any nicknames,unknown
what is you name,unknown
what's your first name,unknown
what do you like being called,unknown
how would you like me to call you,unknown
who are you known as,unknown
how can i get your attention,unknown
what do you answer to,unknown
do you have a way you like to be referred to,unknown
can you tell me your name,unknown
how do i activate you,unknown
what name do you answer to,unknown
what can i refer to you by,unknown
what do they call you,unknown
how are you named,unknown
what's your designation,unknown
can i call you by any name,unknown
i want your name,unknown
i need to know your name,unknown
i need your name,unknown
i wanna know your name,unknown
i'd like your name,unknown
tell me your name,unknown
you must tell me your name,unknown
what name do you want to be called,unknown
"when referring to you, what name do you want me to use",unknown
would you tell me your name,unknown
provide the name i should use to refer to you,unknown
i would like to know your name,unknown
"hello, may i get your name",unknown
i am needing to know your name,unknown
tell me what name to use to refer to you,unknown
state your name,unknown
"when referring to you, what name should i use",unknown
i want to know your name,unknown
"ai, do you like your name",unknown
"ai, what can i call you",unknown
"ai, what's your name",unknown
"ai, what do people call you",unknown
"ai, what should i call you",unknown
please introduce yourself,unknown
could you tell me your name,unknown
would you like to introduce yourself,unknown
tell me about yourself,unknown
what name should i use to address you,unknown
what name should i refer to you as,unknown
how would you like to be referred to,unknown
what name should i use when i call you,unknown
do you have a name i should call you by,unknown
do a websearch for direct deposit set up,unknown
search google for how to set up direct deposit,unknown
info on setting up direct deposit,unknown
info on direct deposit set-up,unknown
tell me how to get my paycheck on direct deposit,unknown
what are the steps for setting up direct deposit for my paycheck,unknown
give me instructions to set up direct deposit for my paycheck,unknown
"i want to set up direct deposit for my paycheck, what do i need to do",unknown
how do i set up direct deposit for my paycheck,unknown
i'd really like to set up a direct deposit for my paycheck,unknown
i wanna set up a direct deposit for my paycheck,unknown
i'd like to set up a direct deposit for my paycheck,unknown
i would like to set up direct deposit,unknown
set up direct deposit for me,unknown
i need to set up a direct deposit for my paycheck,unknown
set up a direct deposit,unknown
i need to set up direct deposit,unknown
i want to set direct deposit,unknown
help me get my pay check deposited directly to my home checking account,unknown
set my paycheck up for direct deposit,unknown
i want my paycheck to go directly to my bank account,unknown
set up direct deposit to my money market account for my pay check,unknown
how do i get direct deposit for my paycheck,unknown
what's the procedure to get direct deposit for my paycheck,unknown
set up payroll direct deposit to my checking account,unknown
make it so my paycheck goes directly into my savings account,unknown
how can i have my paycheck directly deposited,unknown
i need to get direct deposit on my bofa account,unknown
what do i need to set up direct deposit,unknown
what is needed for setting up direct deposit,unknown
can you walk me through setting up direct deposit,unknown
what is needed to set up direct deposit,unknown
i need help to set up direct deposit,unknown
would you help me set up direct deposit,unknown
assist me to set up direct deposit,unknown
tell me how to set up direct deposit,unknown
tell me how to set up direct deposit for my paycheck,unknown
how do i direct deposit my paycheck,unknown
what do i do to have my paycheck deposited directly in my account,unknown
how can i have my paycheck directly deposited in my account,unknown
"i would like to set up a direct deposit, please tell me how",unknown
how can i set up a direct deposit with my checking account,unknown
can you tell me how to set up a direct deposit,unknown
can you help me set up a direct depost,unknown
how can i turn on direct deposit,unknown
how can i set up direct deposits from my job to my bank,unknown
what steps do i need to do to set up direct deposit,unknown
i want to set up direct deposit what do i need to do,unknown
what do i need to do to start direct deposit,unknown
how do i go about setting up direct deposit,unknown
how do i get direct deposit set up,unknown
i'd like to know about setting up direct deposit,unknown
can you tell me how to set up direct depost,unknown
how do i get my check directly deposited,unknown
direct deposit information,unknown
how do i set up instant paycheck,unknown
how do i direct deposit my check,unknown
help me set up direct deposit to my bank of hawaii checking account,unknown
can you show me how to set up direct deposit for my paycheck to my first hawaiian bank account,unknown
i want to set up direct deposit to my first hawaiian bank account,unknown
can you show me how to set up my paycheck to be direct deposit to my first hawaiian bank account,unknown
how do i set up direct deposit to my bank of hawaii account,unknown
help me set up a direct deposit,unknown
how is a direct deposit set up,unknown
how would i go about setting up a direct deposit,unknown
i need to set up a direct deposit,unknown
tell me how to set up a direct deposit,unknown
onpay gives you two convenient ways to pay your employees,unknown
can you help me set up direct deposit,unknown
i need some guidance when it comes to direct deposit,unknown
i want to switch to direct deposit,unknown
how can i set up direct deposit,unknown
what are the steps to direct deposit my check,unknown
is there a specific way to set up direct deposit,unknown
how do i arrange a direct deposit into my savings account,unknown
how do you set up direct deposit,unknown
"can you teach me how to set up direct deposit, or show me who can",unknown
can you show me how to set up direct deposit,unknown
"if i would like to set up direct deposit, how do i do it",unknown
direct deposit instructions,unknown
help setting up direct deposit,unknown
please help me set up direct deposit,unknown
what are the steps for setting up direct deposit,unknown
how does one go about setting up direct deposit,unknown
how to set up direct deposit for paychecks,unknown
what's needed to direct deposit my paycheck,unknown
what is required to direct deposit my paycheck,unknown
how to direct deposit my paycheck,unknown
i need to get my paycheck direct deposited to my chase account,unknown
i'd like to have my paycheck direct deposited to my chase account,unknown
what are the steps to set up direct deposit to my chase account,unknown
how do i get my paycheck direct deposited to my chase account,unknown
how do i set up direct deposit to my chase account,unknown
what do i do to enable direct deposit,unknown
can i get paychecks directly deposited to my bank of america account,unknown
i have a great western bank account i want direct deposits to go to,unknown
i'd like my paychecks direct deposited in my navyfed checking account,unknown
can you walk me through setting up direct deposits to my bank of internet savings account,unknown
how do i get paychecks put directly in my sunflower savings account,unknown
let me set up direct deposit for this,unknown
i want to know my interest rate,unknown
tell me my interest rate,unknown
what interest rate am i paying,unknown
my interest rate please,unknown
how do i know the interest rate for my signature account,unknown
how can i figure out my interest rate for my umpqua account,unknown
how can i find my interest rate for my alliance account,unknown
how can i figure out the interest rate for my columbia account,unknown
how can i find the interest rate for my red river account,unknown
what is the rate of interest on my savings account,unknown
how much interest am i getting on my savings,unknown
check the interest rate on my savings account,unknown
tell me my current savings account's interest rate,unknown
what's the interest rate on my savings,unknown
what is my interest rate payment,unknown
how do i figure out my intetest rate,unknown
how to calculate my interest rate,unknown
what is my intetest rate,unknown
i must find the interest rate for my checking account,unknown
i gotta find the interest rate for my checking account,unknown
i would love to know the interest rate on my bank of america cd account,unknown
i need to know the interest rate on my bank of america cd account,unknown
what is the interest rate on my bank of america cd account,unknown
i have to find the interest rate for my checking account,unknown
i must know the interest rate on my bank of america cd account,unknown
i really need to find the interest rate for my checking account,unknown
i need to find the interest rate for my checking account,unknown
i wanna know the interest rate on my bank of america cd account,unknown
what is the interest rate i am receiving from the start of the year,unknown
what's the interest rate i have from illinois national,unknown
can you tell me what my interest rate from first federal is,unknown
"x has given me an interest rate, what is it",unknown
what's my interest rate from january,unknown
i need the interest rate on my capital one account,unknown
could you help me find the interest on my chase account,unknown
i need help finding the apr on my aspire loan,unknown
"hi, can you tell me the interest on my ira",unknown
can you help me find the interest rate for my sba account,unknown
where do i go to view the interest rate on my brighton account,unknown
what do i need to do to look up my 1st republic account's interest rate,unknown
tell me how to locate the interest rate for my jonah account,unknown
what is the interest rate on my scotiabank account,unknown
please tell me what i can expect my bank of america interest rate to be,unknown
"if i'm using citibank, what is the interest rate",unknown
what is the interest rate at chase,unknown
what would the interest rate at wells fargo be,unknown
i would like to know my chase interest rate,unknown
what is my current interest rate,unknown
what is my annual percentage rate,unknown
do you know what the interest rate is on my account,unknown
how percentage am i earning annually on my account,unknown
what interest rate will i get from city national,unknown
what interest rate will regions give me,unknown
what is the best interest rate i can get from now on,unknown
what is the interest rate i can get from the beginning of next year,unknown
is there any info on my savings interest rate online,unknown
is my savings interest rate too high,unknown
i need to know my interest rate,unknown
can i find out my checking interest rate online,unknown
is my savings interest rate too low,unknown
what is my interest rate for chase bank,unknown
how are the interest rates at chase bank,unknown
what is my credit card interest rate,unknown
i want to know td banks interest rates,unknown
how's my interest rate,unknown
does my checking interest rate seem low,unknown
what's the interest rate for my checking account,unknown
what's td bank's interest rate,unknown
can you tell me my current interest rate,unknown
let me know what my interest rate is,unknown
could you tell me my interest rate,unknown
"what's my current interest rate, if you could look",unknown
what's my interest rate,unknown
what interest rate am i getting,unknown
could you find my interest rate for me,unknown
what interest rate am i getting from onewest bank,unknown
what interest rate am i getting from citigroup,unknown
what interest rate am i getting from chase,unknown
will you tell me the interest rate,unknown
can you tell me the interest rate,unknown
will you tell me my interest rate,unknown
would you tell me the interest rate,unknown
how much is the interest rate for the account i have at bluebird,unknown
how do i know what interest rate chase has,unknown
let me know my ally interest rate,unknown
on my chase bank account what is the interest rate,unknown
i need to know my b of a interest rate,unknown
can you tell me my interest rate,unknown
find my interest rate,unknown
what is my interest rate,unknown
help me determine my interest rate,unknown
what is the interest rate on my charles schwab checking account,unknown
what is the interest rate on my chase slate credit card,unknown
what is the interest rate on my barclay card arrival credit card,unknown
what is the interest rate on my capital one credit card,unknown
what is the interest rate on my bank of america credit card,unknown
i need to know the interest rate that applies to my personal loan,unknown
please tell me my current interest rate for my home equity line of credit,unknown
what is the interest rate on my money market account,unknown
can you please tell me the interest rate for cash advances on my visa,unknown
can you see if i can get a higher limit on my discovery card,unknown
can my credit limit on my discovery card go up,unknown
may i have a higher limit on my mastercard,unknown
can i get a higher credit limit on my amex card,unknown
is there a way to get a larger limit on my bank of america card,unknown
what's the possibility of getting a credit limit increase on my visa,unknown
is it possible to increase my credit limit to 1000 dollars,unknown
is it possible to have a higher limit on my visa,unknown
can i get a higher limit on my american express card,unknown
i'd like to increase my credit spending limit to 500 dollars,unknown
am i allowed to increase the credit limit on my mastercard,unknown
is it possible to get a credit limit increase to 3000,unknown
i'd like to increase my credit limit up to four thousand,unknown
can i increase my credit limit from 1000 to 2000 please,unknown
is it possible to increase the limit on my visa,unknown
should i increase my credit limitfor cardx,unknown
can i have my credit limit changed,unknown
credit limit change,unknown
please change credit,unknown
please change the credit limit,unknown
i want my credit limit changed,unknown
can i get a credit increase for my visa,unknown
can i get a higher limit on my visa card,unknown
can my limit be increased for my visa,unknown
can you increase how much i can spend on my visa,unknown
will you allow more spending on my visa,unknown
is it possible to increase my visa card limit,unknown
is the limit on my visa card able to be increased,unknown
is there a way to increase the limit on my visa card,unknown
am i able to increase the limit on my visa card,unknown
how do i increase the limit on my visa card,unknown
can you increase my credit limit,unknown
can you change my credit limit,unknown
can you change the limit on my credit please,unknown
i need to increase my credit limit,unknown
"change my credit limit, please",unknown
help me change my credit limit,unknown
what do i do to change my credit limit,unknown
get my credit limit changed,unknown
i want to change my credit limit,unknown
please help me increase my mastercard credit card limit,unknown
"i need to increase my credit limit for my visa credit card, can you assist me",unknown
"i would like to increase my bank of america credit limit, can you help me",unknown
is there a way to increase the credit limit on my american express card,unknown
how can i increase my aa credit card limit,unknown
would it be possible to increase my chase card's limit,unknown
how do i raise the limit on my visa card,unknown
how would i raise my credit spending by 250 dollars,unknown
can i raise the limit to 500 dollars,unknown
can i get a credit limit raise on my credit card,unknown
how would i raise my credit spending by 2500 dollars,unknown
would i be able to increase my available credit by 600 dollars,unknown
i need a credit raise by 1000 dollars,unknown
is there a way to raise my mastercard credit,unknown
how would i go about raising my gold card limit,unknown
"please increase my credit limit to $9,000",unknown
how do i request a credit limit increase on my visa,unknown
"is it possible to get a new credit limit of $10,000",unknown
is it possible to increase the credit limit on my mastercard,unknown
"can you increase my credit limit to $7,500",unknown
"can i raise my credit limit to $12,000",unknown
tell me if i can get a higher limit on my visa,unknown
"can i get my credit limit increased to $15,000",unknown
how do increase the credit limit on my visa card,unknown
can i get a higher credit limit on my american express,unknown
can i increase the credit limit for my usaa card,unknown
can i increase the credit limit on my kohls card,unknown
can i increase the credit limit for my navy federal card,unknown
can i increase my credit limit to 500 dollars,unknown
can i increase the credit limit on my target card,unknown
can i increase the credit limit for my bank of the west card,unknown
can i increase my credit limit to 700 dollars,unknown
can i increase the credit limit on my maurices card,unknown
can i increase the credit limit on my old navy card,unknown
can i increase my credit limit to 800 dollars,unknown
can i increase my credit limit to 1200 dollars,unknown
can i increase the credit limit for my chase card,unknown
can i increase the credit limit for my bank of america card,unknown
can i increase my credit limit to 1100 dollars,unknown
can i increase the credit limit on my walmart card,unknown
can you increase my credit limit to one thousand dollars,unknown
can my credit limit be increased to one thousand dollars,unknown
tell me if my credit limit can be increased to one thousand dollars,unknown
please see if you can increase my credit limit to one thousand dollars,unknown
"i want to increase my credit limit to $1000, if possible",unknown
can i increase thencrdeit limit for my chase visa card,unknown
can i increase the credit limit for my american express card,unknown
can i increase the credit limit for my western union credit card,unknown
can i increase the credit limit for my wells fargo credit card,unknown
can i increase the credit limit for my visa platinum card,unknown
is it possible to increase the credit limit for my discover card,unknown
is it possible to raise the credit limit for my discover card,unknown
can i raise the credit limit for my discover card,unknown
will they let me up my credit limit to $1000,unknown
will i be able to increase my credit limit to $1000,unknown
can i up my credit limit to $1000,unknown
am i allowed to increase my credit limit to $1000,unknown
is it possible to increase my credit limit to $1000,unknown
can i get more money on my discover card,unknown
help increasing credit on discover card,unknown
what kinds of things are you into,unknown
what's your favorite hobby,unknown
what do you like to do in your spare time,unknown
what do you do for fun,unknown
do you have any hobbies,unknown
do you have any past-times,unknown
what are your favorite hobbies to take part in,unknown
what things do you like to do,unknown
what are your favorite hobbies,unknown
what are your favorite things to do,unknown
what are ai's hobbies,unknown
i want to know if you have hobbies,unknown
i'd like to know your hobbies,unknown
let's talk about your hobbies,unknown
can you tell me about your hobbies,unknown
tell me your hobbies,unknown
do ai have hobbies and if so what are yours,unknown
what are you hobbies,unknown
do you have any hobbies to speak of,unknown
what hobbies do you do,unknown
how do you spend your spare time,unknown
what do you like to do when you have spare time,unknown
what do you do when you're not working,unknown
is there anything you like to do in your free time,unknown
what are the things you like to do for fun,unknown
what sort of things do you or work on for fun when you have extra time,unknown
are there activities that you enjoy doing in your free time,unknown
what are some things you like doing,unknown
so what sort of hobbies are you into,unknown
"what do you do when you're not working, for fun",unknown
what do you like to do when you're not working,unknown
what sorts of things do you do to have a good time,unknown
what kind of things do you do when you have free time,unknown
can you describe your hobbies to me,unknown
please tell me your hobbies,unknown
tell me all about your hobbies,unknown
i'd like to hear about your hobbies,unknown
what things do you enjoy doing,unknown
what are some things that you enjoy,unknown
what do you like doing in your free time,unknown
do you have anything you enjoy to do,unknown
i like to paint in my free time-do you have any hobbies like that,unknown
what hobbies do you like doing,unknown
do you enjoy any hobbies,unknown
what other hobbies do you enjoy,unknown
what kinds of hobbies do you enjoy,unknown
what are some of the hobbies you enjoy doing,unknown
what do you enjoy doing while not working,unknown
any hobbies,unknown
what do you do to occupy your free time,unknown
i would like to know what hobbies you enjoy,unknown
what hobbies pique your interest,unknown
what do you do in your spare time,unknown
what do you do for hobbies,unknown
what sorts of activities do you enjoy,unknown
what kinds of activities do you enjoy,unknown
what types of activities do you enjoy,unknown
what sorts of hobbies do you enjoy,unknown
what kind of activities do you enjoy,unknown
what's your hobbies,unknown
what things do you do for fun,unknown
what hobbies do you like,unknown
what do you like to do for fun,unknown
what are some things you like to do,unknown
tell me what you do for fun,unknown
can you tell me some of your hobbies,unknown
might you have any hobbies,unknown
what kinds of things do you do for hobbies,unknown
share some of your hobbies with me,unknown
what keeps you busy in your free time,unknown
what makes you happy in your free time,unknown
what do you do in your down time,unknown
please share your hobbies with me,unknown
lets talk about your hobbies,unknown
what kind of hobbies do you have,unknown
what hobbies do you enjoy in your free time,unknown
what kind of hobbies do you like to do,unknown
what sort of things do you enjoy,unknown
what are your favorite activities,unknown
what hobbies do you like to partake in,unknown
what sort of hobbies do you enjoy,unknown
what do you do for fun in your free time,unknown
tell me what you do in your free time,unknown
what you do at the free time,unknown
so what do you do at free time,unknown
at free time what do you do,unknown
what do you enjoy doing in your leisure time,unknown
what types of hobbies do you enjoy,unknown
what types of things do you like to do in your spare time,unknown
what sorts of things are you into,unknown
what sorts of things do you do for fun,unknown
what sort of hobbies are you into,unknown
how do you like to spend your free time,unknown
inform me what you do for fun in your free time,unknown
i gotta know your hobbies,unknown
can you tell me your hobbies,unknown
tell your hobbies,unknown
what do you do in your free time,unknown
i wanna know your hobbies,unknown
i wish to know your hobbies,unknown
what's the cheapest fares from lax to sfo for round trip flights leaving april 1st and returning april 7th,action-item
"for the dates april 1st to the 7th, find me round trip air tickets from la to sfo",action-item
what southwest flights are there for lax to sfo arriving april 1st and returning april 7th,action-item
what airlines have flights round trip on april 1st to april 7th from lax to sfo,action-item
find me round trip flights out of lax to sfox,action-item
find me a flight from tijuana to guadalajara on volaris,action-item
i need a flight to be booked from san diego to boston through frontier,action-item
i want a flight booked from new york to san francisco with continental,action-item
get me a flight booked from houston to phoenix with american airlines,action-item
i want to fly southwest from dallas to phoenix,action-item
book a flight from chicago to dc on monday and returning on wednesday,action-item
i need to get a flight out of lax to dia on the 16th for under four hundred,action-item
book a flight from sacremento to tampa two weeks from now and returning a month after,action-item
i'm looking for a roundtrip flight from afw to dgb for tomorrow until next week,action-item
"i'm looking for a roundtrip flight from oma to sps august 1st, 2019 to august 2nd, 2019",action-item
i need to get a flight out of tampa to chicago in a month for under $123,action-item
book a flight from denver to austin on the 16th and returning on the 20th,action-item
book a flight from bangor to las vegas on may 1st and returning july 4th,action-item
book a flight from seattle to dallas-fort worth on april the 1st and returning on april 5th,action-item
i need to get a flight out of seattle to dulles next week for under $500,action-item
i'm looking for a roundtrip flight from koa to mgj for june to july,action-item
i need to get a flight out of denver to houston on friday for under $250,action-item
"i need to get a flight out of my local airport to england on monday, the 23rd for under a grand",action-item
i'm looking for a roundtrip flight from aaf to dia for february 23rd to february 28th,action-item
i'm looking for a roundtrip flight from fwa to hsv for march first to march fifth,action-item
compare fares for al italia from bucharest to tampa returning before thanksgiving,action-item
cheapest fare for flight from tehran to new york on august 1 with return on august 20,action-item
compare prices for flights from recife to miami leaving may 20 returning june 5,action-item
i need you to book me a flight from chicago to montpelier via united,action-item
i need a roundtrip flight for 5/2 to 5/8 from nyc to los angeles,action-item
can you find me a roundtrip flight from orlando to austin for 3/28 to 4/5,action-item
use delta to book me a flight from dallas to pittsburgh,action-item
help me find a roundtrip flight for may 7th through the 20th from pittsburgh to chicago,action-item
could you make a flight reservation with air emirates from orlando to london,action-item
"can you find me a flight from portland, oregon to portland, maine for under $500 on delta",action-item
fly me from pit to pdx on delta for under $300,action-item
book a flight from la to madrid with southwest,action-item
i'd like a flight from laguardia to orlando on southwest for under $400,action-item
"i'm going to boston from bangor on july 25th through the 29th, and need you to find me a roundtrip flight",action-item
i need to get from jfk to dallas with united for under $500,action-item
i need a flight from nyc to paris with delta,action-item
could you get me a delta flight from sioux falls to philadelphia for under $400,action-item
i want to find a roundtrip flight from philadelphia to sioux falls from august 3rd through august 25th,action-item
reserve me a flight from ft lauderdale to houston on southwest,action-item
find me a roundtrip flight from dallas to los angeles from march 2 to march 10,action-item
"buy tickets for a flight from nyc to la on march 1, returning on march 5",action-item
book me a flight out of la to chicago on march 3rd for under $500,action-item
"book flights for me from nyc to la on march 1, returning on march 5",action-item
look for a flight out of la to chicago on march 3rd for under $500,action-item
find me a flight from ft lauderdale to houston on southwest,action-item
i need to book a roundtrip flight from dallas to los angeles from march 2 to march 10,action-item
get me a flight from ft lauderale to houston on southwest,action-item
are there any flights out of la to chicago on march 3rd for under $500,action-item
"search for a flight from nyc to la on march 1, returning on march 5",action-item
list roundtrip flights available from dallas to los angeles from march 2 to march 10,action-item
confirm a flight for me from ft lauderdale to houston on southwest,action-item
search for a flight out of la to chicago on march 3rd for under $500,action-item
"buy a flight for me from nyc to la on march 1, returning on march 5",action-item
can you show me roundtrip flights from dallas to los angeles from march 2 to march 10,action-item
i need you to book me a flight from ft lauderdale to houston on southwest,action-item
"find me a flight from nyc to la on march 1, returning on march 5",action-item
find me a flight out of la to chicago on march 3rd for under $500,action-item
what are some roundtrip flights from dallas to los angeles from march 2 to march 10,action-item
i want to buy a plane ticket to travel from miami to honolulu on the 29th of february i need a return flight on march 5th,action-item
i need to take a flight from florida to alabama on january 25th and i need to get back by the 30th,action-item
i want to book a flight reservation from texas to new york on may 9th and i want to come back on the 15th,action-item
i want to book a flight from hawaii to new york on july 8th and returning on july 10th,action-item
i need to book a flight from texas to new york on may 25th and returning on the 28th,action-item
"buy a flight from santa fe to jacksonville on new year's eve that returns on the fourth, please",action-item
purchase a flight from slc to columbus on tuesday that returns on friday,action-item
"purchase a flight from fiji to san diego on november 1 that returns on december 1, please",action-item
purchase a flight from boise to sacramento on sunday and returning on wednesday,action-item
buy a flight from phoenix to el paso on august 30 that returns on labor day,action-item
book delta ticket madison to atlanta,action-item
make delta reservation from madison to atlanta,action-item
madison to atlanta delta ticket,action-item
buy delta ticket madison to atlanta,action-item
schedule flight from madison to atlanta on delta,action-item
"book a flight from pensacola, fl to houston, tx on 17 february 2019 and returning on 7 march 2019",action-item
"book a flight from jacksonville, fl to atlanta, ga on 14 february 2019 and returning on 1 march 2019",action-item
"book a flight from key west, fl to san antonio, tx on 18 february 2019 and returning on 5 march 2019",action-item
"book a flight from tampa, fl to baltimore, md on 11 february 2019 and returning on 19 march 2019",action-item
"book a flight from miami, fl to columbus, ga on 16 february 2019 and returning on 2 march 2019",action-item
show me roundtrip flights from dallas to houston for march 7 and march 10,action-item
i am needing you to look up roundtrip flights form houston to miami for april 12 and april 15,action-item
could you check and let me know roundtrip flights from dallas to houston for march 7 and march 20,action-item
i need you to get me a flight booked from houston to miami on united airlines,action-item
i am needing to get a flight out of el paso to dallas on march 10 for under $300,action-item
would you give me available flights out of dallas to miami on june 8 for under $340,action-item
would you let me know what flights are available out of dallas to el paso on march 20 for under $400,action-item
let me know what flights there are out of dallas to miami on march 10 for under $450,action-item
would you book me a flight to miami from dallas on southwest airlines,action-item
i need a flight booked from dallas to miami on american airlines,action-item
i am wanting you to book me a flight from houston to miami on united airlines,action-item
would you look up roundtrip flights from dallas to houston for march 7 and march 10,action-item
i would like to know what flights are available out of el paso to dallas on june 10 for under $300,action-item
please get me a flight booked from miami to dallas on american airlines,action-item
get me roundtrip flight information for flights from dallas to houston for june 8 and june 17,action-item
get me a flight for tuesday on spiritcom to las vegas from chicago,action-item
book me a flight from o'hare to las vegas on deltacom,action-item
would you let me know what is on my shopping list,unknown
list out what is on my shopping list,unknown
i need for you to tell me what is on my shopping list,unknown
do you want me to shop for peanut butter,unknown
do you want peanut butter for your lunches this week,unknown
do you prefer peanut butter or cheese for your celery,unknown
did i put bread on my shopping list,unknown
i need to know the items on my shopping list,unknown
can you tell me if i have paper towels on my shopping list,unknown
does my shopping list include apples right now,unknown
can you look up what my shopping list has on it,unknown
do i have carrots on my shopping list,unknown
is ice cream currently on my shopping list,unknown
tell me what's on my shopping list,unknown
name the items on my shopping list,unknown
pull up my shopping list for me,unknown
what did i write down on my shopping list this time,unknown
what stuff did i put on my shopping list,unknown
my shopping list contains what again,unknown
what does my shopping list entail,unknown
what does my shopping list involve,unknown
what are my shopping list's content,unknown
tell me my shopping list,unknown
i need to hear what's on my shopping list,unknown
go over my shopping list with me,unknown
what do i have on my shopping list,unknown
what things are on my shopping list,unknown
list out my shopping list for me,unknown
can you list my shopping list for me,unknown
read me my shopping list please,unknown
what are the contents of my shopping list,unknown
i'd like to know what is on my shopping list,unknown
what is available on the shopping list,unknown
show me what's on the shopping list,unknown
what can you see on my shopping list,unknown
tell me what i put on the shopping list,unknown
what are all the things on the shopping list,unknown
i'd like to know what's on the shopping list,unknown
i need to know the things on my shopping list,unknown
tell me what i can find on the shopping list,unknown
tell me the things on my shopping list,unknown
read off shopping list,unknown
tell me whats on my shopping list,unknown
what's on my shopping list,unknown
check if my shopping list has tomato,unknown
does my shopping list have tomato written on it,unknown
on the shopping list did i put tomato,unknown
do i have tomato on the shopping list,unknown
is tomato on my shopping list,unknown
list everything on my shopping list,unknown
read my entire shopping list to me,unknown
display shopping list,unknown
can you show me my shopping list,unknown
can you read my shopping list to me,unknown
what all do i have on my shopping list,unknown
read me everything on my shopping list,unknown
can you tell me whats on my shopping list,unknown
can you tell me what i have on my shopping list,unknown
i need to know what i have on my shopping list,unknown
i'd like to know what's on my shopping list,unknown
read my shopping list to me,unknown
my list for shopping has what on it,unknown
my shopping list contains what,unknown
what do i need to buy at the store,unknown
what do i need to get when i go shopping,unknown
what do i have on my list for shopping,unknown
what products are on my shopping list,unknown
what did i put on my shopping list,unknown
what does my shopping list consist of,unknown
which purchases are on my shopping list,unknown
read me my shopping list,unknown
tell me what my shopping list consists of,unknown
can you remind me what i put on my shopping list,unknown
what all is on my shopping list,unknown
what did i put on my shopping list so far,unknown
give me all contents of my shopping list,unknown
i need to know what is on my shopping list,unknown
